country,age,gender,occupation,asset_id,image_url
中国,35,女性,农民,asset-20260224225612-fvkww,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/41eb4583233f18b5-asset-20260224225612-fvkww.png
尼日利亚,23,女,房产中介,asset-20260311093042-fhrbs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e7fb35b97b5d86a1-asset-20260311093042-fhrbs.png
中国,28,女性,教师,asset-20260224225653-g2gc9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/937601ed120bee10-asset-20260224225653-g2gc9.png
英国,24,女性,收纳整理师,asset-20260310032411-v5g6j,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/aa9be3253ebfe8bc-asset-20260310032411-v5g6j.png
越南,24,女性,程序员,asset-20260320095304-qnw5c,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8461b3e31762237d-asset-20260320095304-qnw5c.png
中国,44,男性,咖啡师,asset-20260320083742-qk2bm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0edcd2028e6f3bb6-asset-20260320083742-qk2bm.png
中国,28,男性,摄影师,asset-20260330153155-ssx7c,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/dbea8bc0223545d3-asset-20260330153155-ssx7c.png
中国,37,男性,科学家/研究员,asset-20260330154623-6w96r,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/899e478e60578a8d-asset-20260330154623-6w96r.png
中国,23,女性,网红/主播,asset-20260330155715-th6nz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/627f0a2127d17b53-asset-20260330155715-th6nz.png
中国,38,女性,公务员,asset-20260330160314-jl9rj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/634c275e42e97e04-asset-20260330160314-jl9rj.png
德国,53,男,教师,asset-20260320075457-87c68,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/21151c85a1acba5d-asset-20260320075457-87c68.png
中国,21,男性,调酒师,asset-20260320084907-8k4t4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8e08c1013d598786-asset-20260320084907-8k4t4.png
越南,22,女性,文员/行政,asset-20260320092338-hz4kk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/58ff431ce9e33045-asset-20260320092338-hz4kk.png
日本,41,男性,模特,asset-20260320094823-csjqq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/17db9c0138e1339e-asset-20260320094823-csjqq.png
危地马拉,24,女,会计,asset-20260311090026-mwc4w,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5486630c701497e7-asset-20260311090026-mwc4w.png
尼日利亚,39,女,歌手,asset-20260311090701-s8ww8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/286c174650968ad0-asset-20260311090701-s8ww8.png
英国,18,女性,收纳整理师,asset-20260310033108-g4jz7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5945b0783dde9bca-asset-20260310033108-g4jz7.png
中国,30,女,小贩/摊贩,asset-20260311090438-2tmsg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/74865b63197d189e-asset-20260311090438-2tmsg.png
加拿大,31,女,环卫工人,asset-20260311093351-s9jss,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9e3270d7e16c4161-asset-20260311093351-s9jss.png
中国,42,男,教师,asset-20260311091925-nhdk5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f195ab59c4c3849b-asset-20260311091925-nhdk5.png
美国,22,女,导游,asset-20260224194928-2lc9h,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/93ff97a4af1be062-asset-20260224194928-2lc9h.png
印度尼西亚,21,女性,摄影师,asset-20260310030940-gmkc4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c6a89fbbe02022c4-asset-20260310030940-gmkc4.png
中国,41,女性,幼师,asset-20260320095120-9k2fh,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/16c615fd7a64c10a-asset-20260320095120-9k2fh.png
中国,21,女性,收纳整理师,asset-20260320095902-zsph5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0e6d4b0b6cf775f2-asset-20260320095902-zsph5.png
中国,35,女性,房产中介,asset-20260320095602-b594h,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8bad6c4788d50b33-asset-20260320095602-b594h.png
澳大利亚,28,女,会计,asset-20260320075354-lkblz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7422ba67468f0ab3-asset-20260320075354-lkblz.png
中国,21,女性,作家,asset-20260320094312-pxhbk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a33e45f0ebcfb5cc-asset-20260320094312-pxhbk.png
葡萄牙,35,女性,保洁,asset-20260310032717-6jjpr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d9ae09f03d981eee-asset-20260310032717-6jjpr.png
美国,23,男,画家/艺术家,asset-20260224195706-cmrgt,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/074b178a8205e192-asset-20260224195706-cmrgt.png
克罗地亚,18,男性,模特,asset-20260320092156-74ff2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a0a736c74946ed8d-asset-20260320092156-74ff2.png
中国,25,女性,教师,asset-20260330154842-wsjjr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f1a4c47a0957567e-asset-20260330154842-wsjjr.png
中国,52,女性,教师,asset-20260330154541-ckfvs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/89df17867bb85464-asset-20260330154541-ckfvs.png
中国,55,女性,记者/媒体人,asset-20260330155408-hj5kk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d0b54dab2fc4db7d-asset-20260330155408-hj5kk.png
以色列,18,女性,作家,asset-20260330155633-ghxdr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cacadfb1f55c92b6-asset-20260330155633-ghxdr.png
中国,25,女性,文员/行政,asset-20260330155836-rtl9f,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c3643f12f98e2dd7-asset-20260330155836-rtl9f.png
韩国,33,男性,摄影师,asset-20260330160005-xtzmn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8855879c546ee4f0-asset-20260330160005-xtzmn.png
中国,31,女性,护工/家政工,asset-20260320095657-4bmxk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/218b632dea54c9d9-asset-20260320095657-4bmxk.png
中国,25,女性,美甲师,asset-20260320093931-g84qs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cfea6fd2a034854c-asset-20260320093931-g84qs.png
越南,27,女性,银行柜员,asset-20260320095035-h9b8k,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/db5d88cb9af9edcf-asset-20260320095035-h9b8k.png
墨西哥,23,男,矿工,asset-20260224195519-btqtx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/034bad4eed142f77-asset-20260224195519-btqtx.png
中国,26,女性,建筑师,asset-20260320093439-lbddf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/17471df1695871b0-asset-20260320093439-lbddf.png
韩国,27,女性,公务员,asset-20260330153344-tfwvt,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b2205050fadd1262-asset-20260330153344-tfwvt.png
中国,26,女性,销售,asset-20260330154454-tjxg2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2c28e03e0c7baebe-asset-20260330154454-tjxg2.png
澳大利亚,28,女性,工厂工人,asset-20260330155320-6dnmm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1d226a1e76f05376-asset-20260330155320-6dnmm.png
中国,50,男性,保安,asset-20260330155012-tqd25,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d2e108bd6c82f330-asset-20260330155012-tqd25.png
中国,23,女性,记者/媒体人,asset-20260320094400-tbrjl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2eafb859016a853b-asset-20260320094400-tbrjl.png
泰国,25,女性,银行柜员,asset-20260320092703-hsjd5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5e1a759f6ab55357-asset-20260320092703-hsjd5.png
不丹,49,男,销售,asset-20260320074514-hhldm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/228c51a9364f7ecd-asset-20260320074514-hhldm.png
加拿大,47,女,模特,asset-20260311093708-nznf2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/18554bc383b37c05-asset-20260311093708-nznf2.png
贝宁,22,女,咖啡师,asset-20260311085913-7952d,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/23bbbbd672b97e3d-asset-20260311085913-7952d.png
泰国,34,女性,茶艺师,asset-20260320094148-mt67g,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2877b18824bec38e-asset-20260320094148-mt67g.png
中国,33,女性,房产中介,asset-20260320092615-6npb5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f5a41255fae3f3d7-asset-20260320092615-6npb5.png
美国,26,女,店员/收银员,asset-20260320074340-7pcm7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0fcf06775d8fd3fd-asset-20260320074340-7pcm7.png
哈萨克斯坦,30,女性,教师,asset-20260320084151-2dm5b,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/99018463d93f2c49-asset-20260320084151-2dm5b.png
印度尼西亚,19,女性,歌手,asset-20260320075932-lq996,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ddd61dca03cbb4ca-asset-20260320075932-lq996.png
中国,45,女性,销售,asset-20260330154053-q4jxw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4eae7d2b2198f317-asset-20260330154053-q4jxw.png
中国,30,女性,模特,asset-20260330155051-4fb8c,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d693c473ce042d13-asset-20260330155051-4fb8c.png
中国,38,女性,工厂工人,asset-20260330155759-2zlzl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/59519d191f4bdc8b-asset-20260330155759-2zlzl.png
中国,32,女性,护士,asset-20260320095813-l5rnf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d7c0a75520526da7-asset-20260320095813-l5rnf.png
古巴,34,女,客服,asset-20260311093508-4jbhp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3789c98d0e975ce5-asset-20260311093508-4jbhp.png
英国,32,女,工程师,asset-20260224202410-hhhnq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4b60d71161a08bdc-asset-20260224202410-hhhnq.png
法国,71,女,果农,asset-20260311090201-bwtv9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4a6638a0829f94de-asset-20260311090201-bwtv9.png
埃塞俄比亚,23,女性,美甲师,asset-20260310031152-7c8vr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/de6ac065a444b8e3-asset-20260310031152-7c8vr.png
挪威,33,女性,果农,asset-20260310032318-4mckn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/38d9d8d922d6f723-asset-20260310032318-4mckn.png
加拿大,29,女性,银行柜员,asset-20260320093845-9pvg2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/825e5e0cfad92c95-asset-20260320093845-9pvg2.png
以色列,18,女性,作家,asset-20260320095208-zbw7r,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/301c5032fa15f91f-asset-20260320095208-zbw7r.png
新西兰,28,男性,摄影师,asset-20260320084258-6z2xb,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8d32f7677fbcb018-asset-20260320084258-6z2xb.png
中国,32,男性,摄影师,asset-20260320080123-zvbtl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a3618991a26cd4d1-asset-20260320080123-zvbtl.png
马达加斯加,30,女性,公务员,asset-20260320083036-c5h2t,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/363011ba462e5200-asset-20260320083036-c5h2t.png
中国,30,女性,工程师,asset-20260330153606-bb5sj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3afb52bc821291f6-asset-20260330153606-bb5sj.png
意大利,34,女性,客服,asset-20260330155544-ntrzm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a130c15a49bdef7f-asset-20260330155544-ntrzm.png
法国,32,女性,客服,asset-20260330160218-s5b7c,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8e0402547bbd3d2d-asset-20260330160218-s5b7c.png
秘鲁,33,女,护士,asset-20260224194526-c2j4c,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bc12154a1d8491c7-asset-20260224194526-c2j4c.png
中国,36,男性,模特,asset-20260310032549-dvtw9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/260b26978c14e464-asset-20260310032549-dvtw9.png
西班牙,33,女,农民,asset-20260311092049-rbx2l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e432d0ccd8f43f3b-asset-20260311092049-rbx2l.png
中国,28,男性,设计师,asset-20260320094231-ps8mn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/caa7a94ea16e71b9-asset-20260320094231-ps8mn.png
中国,35,女性,导游,asset-20260320094724-7r5bv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7c577cbbd91598b4-asset-20260320094724-7r5bv.png
贝宁,25,男性,程序员,asset-20260320084451-b8lxx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ffb6709f5eae0995-asset-20260320084451-b8lxx.png
中国,35,男性,文员/行政,asset-20260224225700-rmllr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/06ff9ce86081fc57-asset-20260224225700-rmllr.png
韩国,33,男性,模特,asset-20260224225935-kjws7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/970e3bde0fb9b110-asset-20260224225935-kjws7.png
马达加斯加,22,女,空姐/空少,asset-20260224202402-86nq2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e4a61c91b16c019c-asset-20260224202402-86nq2.png
中国,19,男,画家/艺术家,asset-20260224201552-fxsmg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/110f98f49193fb73-asset-20260224201552-fxsmg.png
中国,68,男性,农民,asset-20260224225518-66n8l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ada0e368d87e701a-asset-20260224225518-66n8l.png
中国,42,男性,科学家/研究员,asset-20260224225757-ptbwx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0ca523fb1def93d0-asset-20260224225757-ptbwx.png
中国,22,男性,网红/主播,asset-20260224225624-jccg5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/978928623e00b66a-asset-20260224225624-jccg5.png
中国,32,女性,律师,asset-20260224225645-zrz58,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fa5776f54723071e-asset-20260224225645-zrz58.png
中国,40,女性,快递员,asset-20260224225714-rslpd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/99c3660511401569-asset-20260224225714-rslpd.png
中国,22,女性,画家/艺术家,asset-20260224225725-r4678,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d505dc69d7a6228f-asset-20260224225725-r4678.png
中国,62,女性,农民,asset-20260224225605-p97mg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/759d5a8823993141-asset-20260224225605-p97mg.png
中国,75,男性,果农,asset-20260224225628-bnsps,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3dffe0904d77f31e-asset-20260224225628-bnsps.png
丹麦,35,男性,医生,asset-20260224225804-88fnl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1fbf19686485767e-asset-20260224225804-88fnl.png
美国,21,女性,企业家/CEO,asset-20260320094015-jxfk7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a8cc8e808ffb04ad-asset-20260320094015-jxfk7.png
巴西,35,男,心理咨询师,asset-20260320074929-rwtmt,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/58d65867070509f6-asset-20260320074929-rwtmt.png
英国,55,女性,农民,asset-20260320081801-m5rdl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/32a64f941164bd68-asset-20260320081801-m5rdl.png
中国,72,女性,大学教授,asset-20260224225611-nb22n,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8ba80ac4cb9ddabc-asset-20260224225611-nb22n.png
中国,58,男性,医生,asset-20260224225603-hqc85,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4b348c100c80abdc-asset-20260224225603-hqc85.png
美国,23,男性,大学生,asset-20260224225741-jmx9l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/33ae2e161fe7d2e8-asset-20260224225741-jmx9l.png
秘鲁,21,女,大学生,asset-20260311090553-x6qxc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ca25d5ce7c2f5462-asset-20260311090553-x6qxc.png
中国,55,男性,网红/主播,asset-20260224225609-f2mkv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7b23044af41fc96a-asset-20260224225609-f2mkv.png
英国,25,女性,演员,asset-20260224225923-wf85l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c035d2dbd37de8f6-asset-20260224225923-wf85l.png
西班牙,25,男性,舞蹈演员,asset-20260224225756-r9dl7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/298f31185c585e52-asset-20260224225756-r9dl7.png
中国,42,男性,快递员,asset-20260224225646-vjhc5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8ead9f5037ca347c-asset-20260224225646-vjhc5.png
海地,58,男,文员/行政,asset-20260224203441-92nxw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/758325a1d3a48142-asset-20260224203441-92nxw.png
西班牙,42,男性,演员,asset-20260224225931-msztx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e1a260c013ae8fb0-asset-20260224225931-msztx.png
中国,32,女性,外卖员,asset-20260224225621-klw2k,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/326b167412a2b6bc-asset-20260224225621-klw2k.png
美国,26,女性,模特,asset-20260224225856-flklk,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7fac037b526bb9f7-asset-20260224225856-flklk.png
英国,35,男性,西餐厨师/糕点师,asset-20260224225924-tms82,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a768bacaf9565714-asset-20260224225924-tms82.png
西班牙,38,男性,演员,asset-20260224225812-2fgf7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/90c16f66c0d18d11-asset-20260224225812-2fgf7.png
老挝,26,女,文员/行政,asset-20260224200735-cwnq4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cd0e9d5db5f245a4-asset-20260224200735-cwnq4.png
中国,33,男性,农业专家,asset-20260310032458-w6zf9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/988b53b28ebe111f-asset-20260310032458-w6zf9.png
尼日利亚,30,男性,工厂工人,asset-20260224230004-g79ds,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/03e9edbb781351a6-asset-20260224230004-g79ds.png
中国,52,女性,DJ/音乐制作人,asset-20260320093540-7zkkp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5a7be11fe6d251d0-asset-20260320093540-7zkkp.png
中国,45,女性,会计,asset-20260320092041-7sqjq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6c895cb8d69de22e-asset-20260320092041-7sqjq.png
缅甸,33,女,调酒师,asset-20260320074425-tdsm4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1ad4d3b5145e7e4a-asset-20260320074425-tdsm4.png
中国,24,女性,演员,asset-20260224225906-4s8k7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6ce3b36f9fe8361e-asset-20260224225906-4s8k7.png
中国,26,女性,快递员,asset-20260224225650-xgr48,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/626d8f385c92bdfd-asset-20260224225650-xgr48.png
中国,30,男性,网红/主播,asset-20260224225619-wpfrt,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3f36704d1d77c29a-asset-20260224225619-wpfrt.png
